ID,Name,State,Year,Month,Temperature,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
CA-089,Shasta County,California,2024,May,61.3,3.5,111,57.8
CA-091,Sierra County,California,2024,May,51.7,2.3,97,49.4
CA-093,Siskiyou County,California,2024,May,53,2.3,99,50.7
CA-095,Solano County,California,2024,May,65.8,2.5,103,63.3
CA-097,Sonoma County,California,2024,May,60,2.7,115,57.3
CA-099,Stanislaus County,California,2024,May,66,1.7,93,64.3
CA-101,Sutter County,California,2024,May,70.3,3.7,115,66.6
CA-103,Tehama County,California,2024,May,64.6,3.3,113,61.3
CA-105,Trinity County,California,2024,May,56.9,3,104,53.9
CA-107,Tulare County,California,2024,May,59,2.6,102,56.4
CA-109,Tuolumne County,California,2024,May,53.9,2.2,100,51.7
CA-111,Ventura County,California,2024,May,57,0.6,72,56.4
CA-113,Yolo County,California,2024,May,67.9,2.8,108,65.1
CA-115,Yuba County,California,2024,May,67.3,3.7,115,63.6
CA-001,Alameda County,California,2024,June,70,5,129,65
CA-003,Alpine County,California,2024,June,60.4,7.1,129,53.3
CA-005,Amador County,California,2024,June,74.2,6.9,130,67.3
CA-007,Butte County,California,2024,June,76.3,6.2,127,70.1
CA-009,Calaveras County,California,2024,June,74.4,6.6,128,67.8
CA-011,Colusa County,California,2024,June,78.1,5.8,130,72.3
CA-013,Contra Costa County,California,2024,June,72.3,5.4,129,66.9
CA-015,Del Norte County,California,2024,June,61.5,3.2,119,58.3
CA-017,El Dorado County,California,2024,June,69.6,6.3,127,63.3
CA-019,Fresno County,California,2024,June,71.8,6.2,128,65.6
CA-021,Glenn County,California,2024,June,77.1,5.9,128,71.2
CA-023,Humboldt County,California,2024,June,62.9,2.9,118,60
CA-025,Imperial County,California,2024,June,91.8,6.2,129,85.6
CA-027,Inyo County,California,2024,June,81.2,7.2,128,74
CA-029,Kern County,California,2024,June,79.1,6.6,129,72.5
CA-031,Kings County,California,2024,June,81,6.3,128,74.7
CA-033,Lake County,California,2024,June,71.5,5.4,128,66.1
CA-035,Lassen County,California,2024,June,64.2,6.1,125,58.1
CA-037,Los Angeles County,California,2024,June,72.8,4.9,121,67.9
CA-039,Madera County,California,2024,June,72.6,6.2,127,66.4
CA-041,Marin County,California,2024,June,61.9,3.1,123,58.8
CA-043,Mariposa County,California,2024,June,71.7,6.5,127,65.2
CA-045,Mendocino County,California,2024,June,65.8,3.9,125,61.9
CA-047,Merced County,California,2024,June,76.9,4.8,126,72.1
CA-049,Modoc County,California,2024,June,63.4,6.2,126,57.2
CA-051,Mono County,California,2024,June,62.3,7,129,55.3
CA-053,Monterey County,California,2024,June,68.2,4.1,126,64.1
CA-055,Napa County,California,2024,June,71.6,4.3,128,67.3
CA-057,Nevada County,California,2024,June,68.1,6.2,127,61.9
CA-059,Orange County,California,2024,June,69.4,2.8,112,66.6
CA-061,Placer County,California,2024,June,69.4,6.1,127,63.3
CA-063,Plumas County,California,2024,June,63.4,5.6,125,57.8
CA-065,Riverside County,California,2024,June,85.2,6.4,129,78.8
CA-067,Sacramento County,California,2024,June,77,5.4,127,71.6
CA-069,San Benito County,California,2024,June,71.2,4.9,125,66.3
CA-071,San Bernardino County,California,2024,June,86.2,6.9,128,79.3
CA-073,San Diego County,California,2024,June,73,4.4,118,68.6
CA-075,San Francisco County,California,2024,June,61.8,2.4,116,59.4
CA-077,San Joaquin County,California,2024,June,76.7,5.4,128,71.3
CA-079,San Luis Obispo County,California,2024,June,70.8,5.1,126,65.7
CA-081,San Mateo County,California,2024,June,62.9,3.6,127,59.3
CA-083,Santa Barbara County,California,2024,June,66.4,4.3,124,62.1
CA-085,Santa Clara County,California,2024,June,68.6,4.4,127,64.2
CA-087,Santa Cruz County,California,2024,June,63.1,2.8,115,60.3
CA-089,Shasta County,California,2024,June,72.3,6.8,128,65.5
CA-091,Sierra County,California,2024,June,62.9,6,127,56.9
CA-093,Siskiyou County,California,2024,June,63.7,5.8,128,57.9
CA-095,Solano County,California,2024,June,73.7,4.5,128,69.2
CA-097,Sonoma County,California,2024,June,66.2,4,129,62.2
CA-099,Stanislaus County,California,2024,June,76.2,5.1,128,71.1
CA-101,Sutter County,California,2024,June,78.8,5.2,126,73.6
CA-103,Tehama County,California,2024,June,75.1,5.7,125,69.5
CA-105,Trinity County,California,2024,June,67.1,5.6,128,61.5
CA-107,Tulare County,California,2024,June,70.8,6.4,128,64.4
CA-109,Tuolumne County,California,2024,June,66,6.4,128,59.6
CA-111,Ventura County,California,2024,June,66.6,4.3,121,62.3
CA-113,Yolo County,California,2024,June,76.5,4.6,127,72
CA-115,Yuba County,California,2024,June,76.9,6,127,70.9
CA-001,Alameda County,California,2024,July,76.5,7.4,130,69.1
CA-003,Alpine County,California,2024,July,66.4,5.2,128,61.2
CA-005,Amador County,California,2024,July,82.3,8.2,130,74.1
CA-007,Butte County,California,2024,July,84.4,8.1,130,76.3
CA-009,Calaveras County,California,2024,July,82.8,8,130,74.8
CA-011,Colusa County,California,2024,July,85.1,7.4,130,77.7
CA-013,Contra Costa County,California,2024,July,78.3,7.6,130,70.7
CA-015,Del Norte County,California,2024,July,71.9,7.5,130,64.4
CA-017,El Dorado County,California,2024,July,77.4,6.7,130,70.7
CA-019,Fresno County,California,2024,July,79.4,7.1,130,72.3
CA-021,Glenn County,California,2024,July,84.7,7.3,130,77.4
CA-023,Humboldt County,California,2024,July,72.2,6.5,130,65.7
CA-025,Imperial County,California,2024,July,98.2,6.5,130,91.7
CA-027,Inyo County,California,2024,July,87.5,6.6,130,80.9
CA-029,Kern County,California,2024,July,86.4,6.8,130,79.6
CA-031,Kings County,California,2024,July,87.8,7.1,130,80.7
CA-033,Lake County,California,2024,July,80.5,7.3,130,73.2
CA-035,Lassen County,California,2024,July,73.2,7.2,130,66
CA-037,Los Angeles County,California,2024,July,79.5,5.3,128,74.2
CA-039,Madera County,California,2024,July,79.9,6.7,130,73.2
CA-041,Marin County,California,2024,July,66.2,5.6,130,60.6
CA-043,Mariposa County,California,2024,July,79.6,7.2,130,72.4
CA-045,Mendocino County,California,2024,July,74.6,6.7,130,67.9
CA-047,Merced County,California,2024,July,83.8,6.3,130,77.5
CA-049,Modoc County,California,2024,July,73.2,7.7,129,65.5
CA-051,Mono County,California,2024,July,67.7,5,128,62.7
CA-053,Monterey County,California,2024,July,74.6,6,130,68.6
CA-055,Napa County,California,2024,July,77.6,5.8,130,71.8
CA-057,Nevada County,California,2024,July,76.1,7.3,130,68.8
CA-059,Orange County,California,2024,July,74.9,3.7,122,71.2
CA-061,Placer County,California,2024,July,76.9,6.8,130,70.1
CA-063,Plumas County,California,2024,July,72.5,7.6,130,64.9
CA-065,Riverside County,California,2024,July,92.6,7.4,130,85.2
CA-067,Sacramento County,California,2024,July,83.1,7.1,130,76
CA-069,San Benito County,California,2024,July,79.2,7.2,130,72
CA-071,San Bernardino County,California,2024,July,93.1,7.1,130,86
CA-073,San Diego County,California,2024,July,80.4,5.6,129,74.8
CA-075,San Francisco County,California,2024,July,65.4,4.7,130,60.7
CA-077,San Joaquin County,California,2024,July,82.8,7.1,130,75.7
CA-079,San Luis Obispo County,California,2024,July,77.8,6.8,130,71
CA-081,San Mateo County,California,2024,July,68,6.2,130,61.8
CA-083,Santa Barbara County,California,2024,July,72.7,5.5,128,67.2
CA-085,Santa Clara County,California,2024,July,75.8,7,130,68.8
CA-087,Santa Cruz County,California,2024,July,68.2,4.9,129,63.3
CA-089,Shasta County,California,2024,July,80.9,8.2,130,72.7
CA-091,Sierra County,California,2024,July,70.7,6.7,130,64
CA-093,Siskiyou County,California,2024,July,74.5,8.5,130,66
CA-095,Solano County,California,2024,July,79.2,6.6,130,72.6
CA-097,Sonoma County,California,2024,July,71.1,5.6,130,65.5
CA-099,Stanislaus County,California,2024,July,83.2,6.9,130,76.3
CA-101,Sutter County,California,2024,July,84.8,6.6,130,78.2
CA-103,Tehama County,California,2024,July,83.7,7.3,130,76.4
CA-105,Trinity County,California,2024,July,77,7.9,130,69.1
CA-107,Tulare County,California,2024,July,78.4,6.8,130,71.6
CA-109,Tuolumne County,California,2024,July,73.6,6.5,130,67.1
CA-111,Ventura County,California,2024,July,73.1,4.6,123,68.5
CA-113,Yolo County,California,2024,July,82.5,5.9,130,76.6
CA-115,Yuba County,California,2024,July,84.1,7.4,130,76.7
CA-001,Alameda County,California,2024,August,71.5,2.6,117,68.9
CA-003,Alpine County,California,2024,August,61.2,0.9,80,60.3
CA-005,Amador County,California,2024,August,75.2,2.3,106,72.9
CA-007,Butte County,California,2024,August,76.2,1.5,99,74.7
CA-009,Calaveras County,California,2024,August,75.6,1.9,102,73.7
CA-011,Colusa County,California,2024,August,77.5,1.6,100,75.9
CA-013,Contra Costa County,California,2024,August,73.3,3,119,70.3
CA-015,Del Norte County,California,2024,August,64.9,0.4,71,64.5
CA-017,El Dorado County,California,2024,August,71.2,1.4,90,69.8
CA-019,Fresno County,California,2024,August,73.6,2.8,117,70.8
CA-021,Glenn County,California,2024,August,76.4,0.7,87,75.7
CA-023,Humboldt County,California,2024,August,68,2.2,114,65.8
CA-025,Imperial County,California,2024,August,95.7,4.9,128,90.8
CA-027,Inyo County,California,2024,August,82.1,2.9,111,79.2
CA-029,Kern County,California,2024,August,80,1.7,95,78.3
CA-031,Kings County,California,2024,August,81.8,2.8,115,79.1
CA-033,Lake County,California,2024,August,72.9,0.8,87,72.1
CA-035,Lassen County,California,2024,August,65.7,1.1,80,64.6
CA-037,Los Angeles County,California,2024,August,77,3,111,74
CA-039,Madera County,California,2024,August,74.2,2.4,115,71.8
CA-041,Marin County,California,2024,August,63.8,2.5,116,61.3
CA-043,Mariposa County,California,2024,August,73.4,2.1,106,71.3
CA-045,Mendocino County,California,2024,August,68.7,0.9,92,67.8
CA-047,Merced County,California,2024,August,78.5,2.4,111,76.1
CA-049,Modoc County,California,2024,August,66,2,94,64
CA-051,Mono County,California,2024,August,63.4,2.1,100,61.3
CA-053,Monterey County,California,2024,August,71.8,3.5,124,68.3
CA-055,Napa County,California,2024,August,73.2,2.2,113,71
CA-057,Nevada County,California,2024,August,69,1.2,81,67.8
CA-059,Orange County,California,2024,August,75.5,3.1,115,72.4
CA-061,Placer County,California,2024,August,70.2,1.1,82,69.1
CA-063,Plumas County,California,2024,August,65,1.2,85,63.8
CA-065,Riverside County,California,2024,August,88.5,4.1,126,84.4
CA-067,Sacramento County,California,2024,August,77.5,2.6,115,74.9
CA-069,San Benito County,California,2024,August,74.8,3.4,120,71.4
CA-071,San Bernardino County,California,2024,August,87.6,3.3,118,84.3
CA-073,San Diego County,California,2024,August,78,2.9,116,75.1
CA-075,San Francisco County,California,2024,August,63.9,2.6,114,61.3
CA-077,San Joaquin County,California,2024,August,76.9,2.4,113,74.5
CA-079,San Luis Obispo County,California,2024,August,73.5,2.7,116,70.8
CA-081,San Mateo County,California,2024,August,65.8,3.5,125,62.3
CA-083,Santa Barbara County,California,2024,August,69.8,2.2,106,67.6
CA-085,Santa Clara County,California,2024,August,71.4,2.9,118,68.5
CA-087,Santa Cruz County,California,2024,August,67.3,3.6,122,63.7
CA-089,Shasta County,California,2024,August,72.6,1.1,82,71.5
CA-091,Sierra County,California,2024,August,64.4,1.4,86,63
CA-093,Siskiyou County,California,2024,August,66.7,1.5,91,65.2
CA-095,Solano County,California,2024,August,74.2,2.3,116,71.9
CA-097,Sonoma County,California,2024,August,67.7,2.1,115,65.6
CA-099,Stanislaus County,California,2024,August,77.1,2.1,111,75
CA-101,Sutter County,California,2024,August,78.9,2.4,111,76.5
CA-103,Tehama County,California,2024,August,75.2,0.2,57,75
CA-105,Trinity County,California,2024,August,70.2,1.6,100,68.6
CA-107,Tulare County,California,2024,August,72.1,1.8,95,70.3
CA-109,Tuolumne County,California,2024,August,67.7,1.4,89,66.3
CA-111,Ventura County,California,2024,August,71.6,2.7,107,68.9
CA-113,Yolo County,California,2024,August,76.8,1.7,103,75.1
CA-115,Yuba County,California,2024,August,77,1.9,105,75.1
CA-001,Alameda County,California,2024,September,70.6,3.4,120,67.2
CA-003,Alpine County,California,2024,September,57.9,3.7,121,54.2
CA-005,Amador County,California,2024,September,72.8,4.5,124,68.3
CA-007,Butte County,California,2024,September,74.4,4.6,126,69.8
CA-009,Calaveras County,California,2024,September,73.1,4.1,123,69
CA-011,Colusa County,California,2024,September,75.8,4.5,128,71.3
CA-013,Contra Costa County,California,2024,September,71.8,3.3,121,68.5
CA-015,Del Norte County,California,2024,September,64.2,2.8,118,61.4
CA-017,El Dorado County,California,2024,September,68.4,3.9,121,64.5
CA-019,Fresno County,California,2024,September,69.8,4.4,122,65.4
CA-021,Glenn County,California,2024,September,74.8,4.1,125,70.7
CA-023,Humboldt County,California,2024,September,66.2,3.3,122,62.9
CA-025,Imperial County,California,2024,September,90.3,5.2,130,85.1
CA-027,Inyo County,California,2024,September,76.6,4.7,126,71.9
CA-029,Kern County,California,2024,September,76.4,4.4,124,72
CA-031,Kings County,California,2024,September,78.2,4.6,125,73.6
CA-033,Lake County,California,2024,September,71.1,3.6,123,67.5
CA-035,Lassen County,California,2024,September,61.8,4.1,119,57.7
CA-037,Los Angeles County,California,2024,September,73.8,3.9,118,69.9
CA-039,Madera County,California,2024,September,70.5,4.3,123,66.2
CA-041,Marin County,California,2024,September,63.7,2.1,110,61.6
CA-043,Mariposa County,California,2024,September,69.8,4.2,122,65.6
CA-045,Mendocino County,California,2024,September,67.6,2.8,118,64.8
CA-047,Merced County,California,2024,September,75.2,3.7,121,71.5
CA-049,Modoc County,California,2024,September,61.5,4.6,123,56.9
CA-051,Mono County,California,2024,September,57.8,3.5,118,54.3
CA-053,Monterey County,California,2024,September,69.3,3.3,118,66
CA-055,Napa County,California,2024,September,71.3,2.9,115,68.4
CA-057,Nevada County,California,2024,September,66.5,3.9,119,62.6
CA-059,Orange County,California,2024,September,73.8,3.4,119,70.4
CA-061,Placer County,California,2024,September,67.8,3.7,121,64.1
CA-063,Plumas County,California,2024,September,61.8,3.8,120,58
CA-065,Riverside County,California,2024,September,83.4,4.6,126,78.8
CA-067,Sacramento County,California,2024,September,75.2,3.7,124,71.5
CA-069,San Benito County,California,2024,September,71.7,4,123,67.7
CA-071,San Bernardino County,California,2024,September,82,4.5,123,77.5
CA-073,San Diego County,California,2024,September,74.8,3.5,116,71.3
CA-075,San Francisco County,California,2024,September,63.6,1.7,105,61.9
CA-077,San Joaquin County,California,2024,September,74.9,3.9,123,71
CA-079,San Luis Obispo County,California,2024,September,70.9,3.6,119,67.3
CA-081,San Mateo County,California,2024,September,65.2,2.9,116,62.3
CA-083,Santa Barbara County,California,2024,September,68.1,3,115,65.1
CA-085,Santa Clara County,California,2024,September,70.1,3.7,121,66.4
CA-087,Santa Cruz County,California,2024,September,66.2,3,114,63.2
CA-089,Shasta County,California,2024,September,70.3,4.4,120,65.9
CA-091,Sierra County,California,2024,September,61.2,3.7,119,57.5
CA-093,Siskiyou County,California,2024,September,63.8,4.4,122,59.4
CA-095,Solano County,California,2024,September,72.3,2.9,116,69.4
CA-097,Sonoma County,California,2024,September,66.3,1.8,107,64.5
CA-099,Stanislaus County,California,2024,September,74.6,3.7,122,70.9
CA-101,Sutter County,California,2024,September,76.9,4.6,127,72.3
CA-103,Tehama County,California,2024,September,73.2,3.5,116,69.7
CA-105,Trinity County,California,2024,September,67.7,4.3,123,63.4
CA-107,Tulare County,California,2024,September,68.6,4.3,122,64.3
CA-109,Tuolumne County,California,2024,September,64.5,3.8,121,60.7
CA-111,Ventura County,California,2024,September,69,3.5,116,65.5
CA-113,Yolo County,California,2024,September,74.8,3.4,120,71.4
CA-115,Yuba County,California,2024,September,74.9,4.5,125,70.4
CA-001,Alameda County,California,2024,October,68,6.5,129,61.5
CA-003,Alpine County,California,2024,October,51,5.5,124,45.5
CA-005,Amador County,California,2024,October,66.5,6.6,129,59.9
CA-007,Butte County,California,2024,October,67,5.8,127,61.2
CA-009,Calaveras County,California,2024,October,67,6.6,129,60.4
CA-011,Colusa County,California,2024,October,68.8,6.1,129,62.7
CA-013,Contra Costa County,California,2024,October,69.5,7.1,129,62.4
CA-015,Del Norte County,California,2024,October,56.1,2.7,120,53.4
CA-017,El Dorado County,California,2024,October,61.4,5.4,126,56
CA-019,Fresno County,California,2024,October,63.4,6.8,130,56.6
CA-021,Glenn County,California,2024,October,67.2,5.5,127,61.7
CA-023,Humboldt County,California,2024,October,58.8,3.3,123,55.5
CA-025,Imperial County,California,2024,October,81.8,8,129,73.8
CA-027,Inyo County,California,2024,October,67.8,6.8,128,61
CA-029,Kern County,California,2024,October,69.6,7.3,130,62.3
CA-031,Kings County,California,2024,October,70.9,6.4,130,64.5
CA-033,Lake County,California,2024,October,64.3,5.3,127,59
CA-035,Lassen County,California,2024,October,52,4.1,121,47.9
CA-037,Los Angeles County,California,2024,October,68.3,5.9,126,62.4
CA-039,Madera County,California,2024,October,64.1,6.8,130,57.4
CA-041,Marin County,California,2024,October,64.6,6,129,58.6
CA-043,Mariposa County,California,2024,October,63.6,6.7,129,56.9
CA-045,Mendocino County,California,2024,October,61.9,4.2,125,57.7
CA-047,Merced County,California,2024,October,70.4,7,130,63.4
CA-049,Modoc County,California,2024,October,51.5,4.3,122,47.2
CA-051,Mono County,California,2024,October,50.1,5,124,45.1
CA-053,Monterey County,California,2024,October,66.6,6.4,128,60.2
CA-055,Napa County,California,2024,October,67,5.5,128,61.5
CA-057,Nevada County,California,2024,October,59.2,4.9,123,54.3
CA-059,Orange County,California,2024,October,68.6,3.1,108,65.5
CA-061,Placer County,California,2024,October,60.5,4.8,121,55.7
CA-063,Plumas County,California,2024,October,53,3.9,119,49.1
CA-065,Riverside County,California,2024,October,76.1,7.4,129,68.7
CA-067,Sacramento County,California,2024,October,69.7,5.8,128,63.9
